2
600 600 

27800	1	1
27900	0	1
28000	1	1
28100	0	1
28200	1	1
28300	0	1
28400	1	1
28500	0	1
28600	1	1
28700	0	1
28800	1	1
28900	0	1
29000	1	1
29100	0	1
29200	1	1
29300	0	1
29400	1	1
29500	0	1
29600	1	1
29700	0	1
29800	1	1
29900	0	1
30000	1	1
30100	0	1
30200	1	1
30300	0	1
30400	1	1
30500	0	1
30600	1	1
30700	0	1
30800	1	1
30900	0	1
31000	1	1
31100	0	1
31200	1	1
31300	0	1
31400	1	1
31500	0	1
31600	1	1
31700	0	1
31800	1	1
31900	0	1
32000	1	1
32100	0	1
32200	1	1
32300	0	1
32400	1	1
32500	0	1
32600	1	1
32700	0	1
32800	1	1
32900	0	1
33000	1	1
33100	0	1
33200	1	1
33300	0	1
33400	1	1
33500	0	1
33600	1	1
33700	0	1
33800	1	1
33900	0	1
34000	1	1
34100	0	1
34200	1	1
34300	0	1
34400	1	1
34500	0	1
34600	1	1
34700	0	1
34800	1	1
34900	0	1
35000	1	1
35100	0	1
35200	1	1
35300	0	1
35400	1	1
35500	0	1
35600	1	1
35700	0	1
35800	1	1
35900	0	1
36000	1	1
36100	0	1
36200	1	1
36300	0	1
36400	1	1
36500	0	1
36600	1	1
36700	0	1
36800	1	1
36900	0	1
37000	1	1
37100	0	1
37200	1	1
37300	0	1
37400	1	1
37500	0	1
37600	1	1
37700	0	1
37800	1	1
37900	0	1
38000	1	1
38100	0	1
38200	1	1
38300	0	1
38400	1	1
38500	0	1
38600	1	1
38700	0	1
38800	1	1
38900	0	1
39000	1	1
39100	0	1
39200	1	1
39300	0	1
39400	1	1
39500	0	1
39600	1	1
39700	0	1
39800	1	1
39900	0	1
40000	1	1
40100	0	1
40200	1	1
40300	0	1
40400	1	1
40500	0	1
40600	1	1
40700	0	1
40800	1	1
40900	0	1
41000	1	1
41100	0	1
41200	1	1
41300	0	1
41400	1	1
41500	0	1
41600	1	1
41700	0	1
41800	1	1
41900	0	1
42000	1	1
42100	0	1
42200	1	1
42300	0	1
42400	1	1
42500	0	1
42600	1	1
42700	0	1
42800	1	1
42900	0	1
43000	1	1
43100	0	1
43200	1	1
43300	0	1
43400	1	1
43500	0	1
43600	1	1
43700	0	1
43800	1	1
43900	0	1
44000	1	1
44100	0	1
44200	1	1
44300	0	1
44400	1	1
44500	0	1
44600	1	1
44700	0	1
44800	1	1
44900	0	1
45000	1	1
45100	0	1
45200	1	1
45300	0	1
45400	1	1
45500	0	1
45600	1	1
45700	0	1
45800	1	1
45900	0	1
46000	1	1
46100	0	1
46200	1	1
46300	0	1
46400	1	1
46500	0	1
46600	1	1
46700	0	1
46800	1	1
46900	0	1
47000	1	1
47100	0	1
47200	1	1
47300	0	1
47400	1	1
47500	0	1
47600	1	1
47700	0	1
47800	1	1
47900	0	1
48000	1	1
48100	0	1
48200	1	1
48300	0	1
48400	1	1
48500	0	1
48600	1	1
48700	0	1
48800	1	1
48900	0	1
49000	1	1
49100	0	1
49200	1	1
49300	0	1
49400	1	1
49500	0	1
49600	1	1
49700	0	1
49800	1	1
49900	0	1
50000	1	1
50100	0	1
50200	1	1
50300	0	1
50400	1	1
50500	0	1
50600	1	1
50700	0	1
50800	1	1
50900	0	1
51000	1	1
51100	0	1
51200	1	1
51300	0	1
51400	1	1
51500	0	1
51600	1	1
51700	0	1
51800	1	1
51900	0	1
52000	1	1
52100	0	1
52200	1	1
52300	0	1
52400	1	1
52500	0	1
52600	1	1
52700	0	1
52800	1	1
52900	0	1
53000	1	1
53100	0	1
53200	1	1
53300	0	1
53400	1	1
53500	0	1
53600	1	1
53700	0	1
53800	1	1
53900	0	1
54000	1	1
54100	0	1
54200	1	1
54300	0	1
54400	1	1
54500	0	1
54600	1	1
54700	0	1
54800	1	1
54900	0	1
55000	1	1
55100	0	1
55200	1	1
55300	0	1
55400	1	1
55500	0	1
55600	1	1
55700	0	1
55800	1	1
55900	0	1
56000	1	1
56100	0	1
56200	1	1
56300	0	1
56400	1	1
56500	0	1
56600	1	1
56700	0	1
56800	1	1
56900	0	1
57000	1	1
57100	0	1
57200	1	1
57300	0	1
57400	1	1
57500	0	1
57600	1	1
57700	0	1
57800	1	1
57900	0	1
58000	1	1
58100	0	1
58200	1	1
58300	0	1
58400	1	1
58500	0	1
58600	1	1
58700	0	1
58800	1	1
58900	0	1
59000	1	1
59100	0	1
59200	1	1
59300	0	1
59400	1	1
59500	0	1
59600	1	1
59700	0	1
59800	1	1
59900	0	1
60000	1	1

100	0	1
200	1	1
300	0	1
400	1	1
500	0	1
600	1	1
700	0	1
800	1	1
900	0	1
1000	1	1
1100	0	1
1200	1	1
1300	0	1
1400	1	1
1500	0	1
1600	1	1
1700	0	1
1800	1	1
1900	0	1
2000	1	1
2100	0	1
2200	1	1
2300	0	1
2400	1	1
2500	0	1
2600	1	1
2700	0	1
2800	1	1
2900	0	1
3000	1	1
3100	0	1
3200	1	1
3300	0	1
3400	1	1
3500	0	1
3600	1	1
3700	0	1
3800	1	1
3900	0	1
4000	1	1
4100	0	1
4200	1	1
4300	0	1
4400	1	1
4500	0	1
4600	1	1
4700	0	1
4800	1	1
4900	0	1
5000	1	1
5100	0	1
5200	1	1
5300	0	1
5400	1	1
5500	0	1
5600	1	1
5700	0	1
5800	1	1
5900	0	1
6000	1	1
6100	0	1
6200	1	1
6300	0	1
6400	1	1
6500	0	1
6600	1	1
6700	0	1
6800	1	1
6900	0	1
7000	1	1
7100	0	1
7200	1	1
7300	0	1
7400	1	1
7500	0	1
7600	1	1
7700	0	1
7800	1	1
7900	0	1
8000	1	1
8100	0	1
8200	1	1
8300	0	1
8400	1	1
8500	0	1
8600	1	1
8700	0	1
8800	1	1
8900	0	1
9000	1	1
9100	0	1
9200	1	1
9300	0	1
9400	1	1
9500	0	1
9600	1	1
9700	0	1
9800	1	1
9900	0	1
10000	1	1
10100	0	1
10200	1	1
10300	0	1
10400	1	1
10500	0	1
10600	1	1
10700	0	1
10800	1	1
10900	0	1
11000	1	1
11100	0	1
11200	1	1
11300	0	1
11400	1	1
11500	0	1
11600	1	1
11700	0	1
11800	1	1
11900	0	1
12000	1	1
12100	0	1
12200	1	1
12300	0	1
12400	1	1
12500	0	1
12600	1	1
12700	0	1
12800	1	1
12900	0	1
13000	1	1
13100	0	1
13200	1	1
13300	0	1
13400	1	1
13500	0	1
13600	1	1
13700	0	1
13800	1	1
13900	0	1
14000	1	1
14100	0	1
14200	1	1
14300	0	1
14400	1	1
14500	0	1
14600	1	1
14700	0	1
14800	1	1
14900	0	1
15000	1	1
15100	0	1
15200	1	1
15300	0	1
15400	1	1
15500	0	1
15600	1	1
15700	0	1
15800	1	1
15900	0	1
16000	1	1
16100	0	1
16200	1	1
16300	0	1
16400	1	1
16500	0	1
16600	1	1
16700	0	1
16800	1	1
16900	0	1
17000	1	1
17100	0	1
17200	1	1
17300	0	1
17400	1	1
17500	0	1
17600	1	1
17700	0	1
17800	1	1
17900	0	1
18000	1	1
18100	0	1
18200	1	1
18300	0	1
18400	1	1
18500	0	1
18600	1	1
18700	0	1
18800	1	1
18900	0	1
19000	1	1
19100	0	1
19200	1	1
19300	0	1
19400	1	1
19500	0	1
19600	1	1
19700	0	1
19800	1	1
19900	0	1
20000	1	1
20100	0	1
20200	1	1
20300	0	1
20400	1	1
20500	0	1
20600	1	1
20700	0	1
20800	1	1
20900	0	1
21000	1	1
21100	0	1
21200	1	1
21300	0	1
21400	1	1
21500	0	1
21600	1	1
21700	0	1
21800	1	1
21900	0	1
22000	1	1
22100	0	1
22200	1	1
22300	0	1
22400	1	1
22500	0	1
22600	1	1
22700	0	1
22800	1	1
22900	0	1
23000	1	1
23100	0	1
23200	1	1
23300	0	1
23400	1	1
23500	0	1
23600	1	1
23700	0	1
23800	1	1
23900	0	1
24000	1	1
24100	0	1
24200	1	1
24300	0	1
24400	1	1
24500	0	1
24600	1	1
24700	0	1
24800	1	1
24900	0	1
25000	1	1
25100	0	1
25200	1	1
25300	0	1
25400	1	1
25500	0	1
25600	1	1
25700	0	1
25800	1	1
25900	0	1
26000	1	1
26100	0	1
26200	1	1
26300	0	1
26400	1	1
26500	0	1
26600	1	1
26700	0	1
26800	1	1
26900	0	1
27000	1	1
27100	0	1
27200	1	1
27300	0	1
27400	1	1
27500	0	1
27600	1	1
27700	0	1
27800	1	1
27900	0	1
28000	1	1
28100	0	1
28200	1	1
28300	0	1
28400	1	1
28500	0	1
28600	1	1
28700	0	1
28800	1	1
28900	0	1
29000	1	1
29100	0	1
29200	1	1
29300	0	1
29400	1	1
29500	0	1
29600	1	1
29700	0	1
29800	1	1
29900	0	1
30000	1	1
30100	0	1
30200	1	1
30300	0	1
30400	1	1
30500	0	1
30600	1	1
30700	0	1
30800	1	1
30900	0	1
31000	1	1
31100	0	1
31200	1	1
31300	0	1
31400	1	1
31500	0	1
31600	1	1
31700	0	1
31800	1	1
31900	0	1
32000	1	1
32100	0	1
32200	1	1
32300	0	1
32400	1	1
32500	0	1
32600	1	1
32700	0	1
32800	1	1
32900	0	1
33000	1	1
33100	0	1
33200	1	1
33300	0	1
33400	1	1
33500	0	1
33600	1	1
33700	0	1
33800	1	1
33900	0	1
34000	1	1
34100	0	1
34200	1	1
34300	0	1
34400	1	1
34500	0	1
34600	1	1
34700	0	1
34800	1	1
34900	0	1
35000	1	1
35100	0	1
35200	1	1
35300	0	1
35400	1	1
35500	0	1
35600	1	1
35700	0	1
35800	1	1
35900	0	1
36000	1	1
36100	0	1
36200	1	1
36300	0	1
36400	1	1
36500	0	1
36600	1	1
36700	0	1
36800	1	1
36900	0	1
37000	1	1
37100	0	1
37200	1	1
37300	0	1
37400	1	1
37500	0	1
37600	1	1
37700	0	1
37800	1	1
37900	0	1
38000	1	1
38100	0	1
38200	1	1
38300	0	1
38400	1	1
38500	0	1
38600	1	1
38700	0	1
38800	1	1
38900	0	1
39000	1	1
39100	0	1
39200	1	1
39300	0	1
39400	1	1
39500	0	1
39600	1	1
39700	0	1
39800	1	1
39900	0	1
40000	1	1
40100	0	1
40200	1	1
40300	0	1
40400	1	1
40500	0	1
40600	1	1
40700	0	1
40800	1	1
40900	0	1
41000	1	1
41100	0	1
41200	1	1
41300	0	1
41400	1	1
41500	0	1
41600	1	1
41700	0	1
41800	1	1
41900	0	1
42000	1	1
42100	0	1
42200	1	1
42300	0	1
42400	1	1
42500	0	1
42600	1	1
42700	0	1
42800	1	1
42900	0	1
43000	1	1
43100	0	1
43200	1	1
43300	0	1
43400	1	1
43500	0	1
43600	1	1
43700	0	1
43800	1	1
43900	0	1
44000	1	1
44100	0	1
44200	1	1
44300	0	1
44400	1	1
44500	0	1
44600	1	1
44700	0	1
44800	1	1
44900	0	1
45000	1	1
45100	0	1
45200	1	1
45300	0	1
45400	1	1
45500	0	1
45600	1	1
45700	0	1
45800	1	1
45900	0	1
46000	1	1
46100	0	1
46200	1	1
46300	0	1
46400	1	1
46500	0	1
46600	1	1
46700	0	1
46800	1	1
46900	0	1
47000	1	1
47100	0	1
47200	1	1
47300	0	1
47400	1	1
47500	0	1
47600	1	1
47700	0	1
47800	1	1
47900	0	1
48000	1	1
48100	0	1
48200	1	1
48300	0	1
48400	1	1
48500	0	1
48600	1	1
48700	0	1
48800	1	1
48900	0	1
49000	1	1
49100	0	1
49200	1	1
49300	0	1
49400	1	1
49500	0	1
49600	1	1
49700	0	1
49800	1	1
49900	0	1
50000	1	1
50100	0	1
50200	1	1
50300	0	1
50400	1	1
50500	0	1
50600	1	1
50700	0	1
50800	1	1
50900	0	1
51000	1	1
51100	0	1
51200	1	1
51300	0	1
51400	1	1
51500	0	1
51600	1	1
51700	0	1
51800	1	1
51900	0	1
52000	1	1
52100	0	1
52200	1	1
52300	0	1
52400	1	1
52500	0	1
52600	1	1
52700	0	1
52800	1	1
52900	0	1
53000	1	1
53100	0	1
53200	1	1
53300	0	1
53400	1	1
53500	0	1
53600	1	1
53700	0	1
53800	1	1
53900	0	1
54000	1	1
54100	0	1
54200	1	1
54300	0	1
54400	1	1
54500	0	1
54600	1	1
54700	0	1
54800	1	1
54900	0	1
55000	1	1
55100	0	1
55200	1	1
55300	0	1
55400	1	1
55500	0	1
55600	1	1
55700	0	1
55800	1	1
55900	0	1
56000	1	1
56100	0	1
56200	1	1
56300	0	1
56400	1	1
56500	0	1
56600	1	1
56700	0	1
56800	1	1
56900	0	1
57000	1	1
57100	0	1
57200	1	1
57300	0	1
57400	1	1
57500	0	1
57600	1	1
57700	0	1
57800	1	1
57900	0	1
58000	1	1
58100	0	1
58200	1	1
58300	0	1
58400	1	1
58500	0	1
58600	1	1
58700	0	1
58800	1	1
58900	0	1
59000	1	1
59100	0	1
59200	1	1
59300	0	1
59400	1	1
59500	0	1
59600	1	1
59700	0	1
59800	1	1
59900	0	1
60000	1	1
